amount,hour,merchant_type,location,new_device,failed_attempts,is_fraud
2211.8991512708103,21,electronics,home_city,0,5,0
10674.000951878636,10,crypto,home_city,0,0,0
7975.975825242572,22,electronics,foreign,0,1,0
12301.723030950057,0,electronics,home_city,0,1,0
16131.484153527743,13,food,home_city,1,0,0
20586.084721342617,4,crypto,home_city,0,0,1
12403.986895220281,20,crypto,home_city,0,1,0
13645.380227192167,13,food,nearby_city,0,3,0
36002.72425401877,3,grocery,home_city,0,3,1
1170.2610871298202,21,unknown,nearby_city,0,3,0
539.5083214934768,22,food,home_city,1,3,0
7223.427771202017,0,electronics,home_city,0,1,0
6739.8517236104835,21,travel,home_city,0,2,0
7815.133581296234,22,electronics,nearby_city,0,4,0
2853.5271976749814,18,grocery,home_city,0,4,0
14789.548583683189,7,travel,nearby_city,1,4,0
17153.591854047154,14,food,nearby_city,0,4,0
18780.421243943296,20,electronics,nearby_city,0,1,0
9898.009840040555,14,grocery,nearby_city,0,2,0
14047.22741259603,8,food,home_city,0,1,0
17125.46735637386,20,grocery,home_city,0,2,0
8423.99311076037,8,electronics,home_city,0,1,0
6257.314617921843,9,food,home_city,0,0,0
18740.818661484453,19,unknown,foreign,0,2,1
10361.963366433754,20,food,nearby_city,0,4,0
9995.352343158473,8,travel,home_city,0,2,0
305.49452768937783,2,travel,home_city,0,5,0
12321.25020613161,19,food,foreign,0,3,0
6583.909221987029,10,grocery,home_city,0,2,0
16052.92113039119,5,unknown,nearby_city,0,5,1
4219.172664776657,1,electronics,home_city,0,3,0
17042.97438304033,6,grocery,home_city,1,5,1
1776.8608865014367,17,grocery,foreign,0,3,0
7186.252394811791,1,travel,home_city,0,0,0
13639.64983387419,16,grocery,nearby_city,0,2,0
5554.995240002094,10,grocery,foreign,0,5,0
16570.73637614731,11,food,nearby_city,0,0,0
14823.36974934803,18,unknown,nearby_city,0,4,0
15801.55460650787,21,food,home_city,0,2,0
2470.2200639466537,23,grocery,nearby_city,0,1,0
2896.887847111304,6,grocery,nearby_city,0,1,0
5800.827381117214,19,food,unknown,0,1,0
1521.2305457288646,5,grocery,nearby_city,1,5,1
14116.27278754789,20,food,nearby_city,0,5,0
18579.077942459702,23,grocery,home_city,0,3,0
14800.995841357013,0,unknown,nearby_city,0,1,0
6194.730951391833,16,electronics,nearby_city,0,4,0
5375.117558337594,10,grocery,nearby_city,0,5,0
13954.22976099169,21,unknown,home_city,0,2,0
3938.124316923324,17,grocery,foreign,0,5,0
1945.0247351243709,20,electronics,home_city,0,2,0
10691.235209638258,16,travel,home_city,0,5,0
16450.66723860121,6,electronics,nearby_city,0,3,0
2117.4588651502845,16,electronics,nearby_city,0,3,0
15858.637343535012,19,electronics,home_city,0,3,0
16250.282886595807,8,grocery,nearby_city,0,4,0
9697.252601622717,16,grocery,home_city,0,5,0
1240.4751692086875,19,food,home_city,0,2,0
3574.3380398190093,21,food,home_city,0,5,0
14177.782875722454,21,grocery,foreign,0,0,0
14264.381105319895,7,grocery,home_city,0,3,0
17977.26997583654,16,unknown,home_city,0,1,0
11695.454316436198,6,crypto,nearby_city,0,0,0
2569.73661750417,0,electronics,home_city,0,0,0
2516.1566195489454,12,travel,nearby_city,0,3,0
14450.533911400791,22,food,foreign,0,1,0
3757.314835647233,18,grocery,nearby_city,1,3,0
6634.871442370447,23,grocery,home_city,0,3,0
9795.518937746087,18,grocery,home_city,0,1,0
592.8210637654089,16,travel,nearby_city,0,0,0
5051.498637696644,12,food,home_city,0,0,0
8217.003209294873,15,food,home_city,0,5,0
5664.762738014804,7,grocery,home_city,0,1,0
2813.76951660456,18,food,home_city,0,0,0
14587.443930144327,17,travel,unknown,1,4,1
16281.6383378429,0,unknown,nearby_city,0,3,1
5223.831625260124,13,grocery,home_city,1,4,0
15510.947942665436,18,food,home_city,0,4,0
7772.515931586146,14,grocery,unknown,0,5,0
10183.047237994655,17,food,home_city,0,5,0
17134.42139037374,1,food,nearby_city,0,5,0
15024.078267867917,21,grocery,home_city,0,4,0
16121.825341191936,16,travel,foreign,0,2,0
2823.2188150685006,17,grocery,nearby_city,0,2,0
10928.215885016638,5,travel,home_city,1,4,1
5828.805593586649,18,grocery,home_city,0,3,0
1689.1896335017277,3,food,home_city,0,4,0
6388.343108392025,0,unknown,foreign,0,4,1
17059.026584913314,7,electronics,home_city,1,5,1
914.5854930494733,22,food,nearby_city,0,5,0
1088.2636800484056,6,electronics,home_city,0,5,0
34187.80619731449,2,grocery,foreign,0,2,1
13487.844126313788,9,food,nearby_city,0,4,0
6811.6112314791035,9,food,home_city,0,3,0
3674.0356506579087,18,unknown,home_city,0,3,0
5698.877374891448,13,unknown,home_city,0,5,0
9205.749111783593,1,food,nearby_city,0,5,0
9560.1785215741,0,food,home_city,0,4,0
15681.70460380932,22,travel,home_city,0,3,0
15028.0492656871,22,electronics,unknown,1,4,1
9190.674310667091,17,grocery,home_city,0,2,0
16928.78024706555,6,electronics,nearby_city,0,4,0
2373.319057968777,7,travel,home_city,0,5,0
5181.531669555139,0,food,home_city,0,0,0
16576.731623694806,22,food,home_city,1,2,0
23875.74962229843,2,grocery,nearby_city,0,3,1
15859.518896978905,23,crypto,home_city,0,3,1
8105.910123509202,22,electronics,foreign,0,5,0
8556.575029342364,7,food,home_city,0,5,0
7719.374630955252,21,grocery,home_city,0,2,0
14409.604848165154,14,grocery,foreign,0,5,0
30995.751130519766,4,travel,home_city,0,0,0
12223.634747504662,2,crypto,home_city,0,2,0
17229.89884461835,18,electronics,home_city,0,5,0
6989.318044938521,0,grocery,nearby_city,1,1,0
13110.356347376786,14,electronics,nearby_city,0,0,0
7068.953752362059,7,grocery,home_city,0,2,0
12382.669701589717,1,grocery,home_city,0,1,0
45161.93377528734,2,travel,nearby_city,0,4,1
19865.977408951956,23,unknown,foreign,1,0,1
17384.28486216427,13,grocery,home_city,0,4,0
11336.333172134418,23,food,foreign,1,1,0
10380.88907790008,13,grocery,home_city,0,3,0
5763.547607863152,10,grocery,home_city,0,3,0
10392.467611101236,15,grocery,home_city,0,5,0
43623.62292775778,3,food,home_city,0,3,1
4109.132028965306,19,grocery,home_city,0,4,0
19138.75855386682,4,electronics,foreign,1,0,1
8440.809871396894,21,grocery,home_city,0,4,0
2354.662127525527,20,grocery,home_city,1,4,0
3521.0598987693766,13,grocery,home_city,0,3,0
10991.761218355774,22,unknown,nearby_city,0,4,0
3375.525546621537,15,food,foreign,0,1,0
1371.2073718749666,17,unknown,home_city,0,2,0
6416.038115554916,6,electronics,home_city,1,2,0
4484.350062577154,9,electronics,home_city,0,2,0
10354.573241088097,6,electronics,home_city,0,5,0
2137.104983205865,0,grocery,home_city,0,3,0
15060.238674891265,22,food,home_city,1,3,1
18134.047036759257,20,electronics,nearby_city,0,2,0
14894.359961728269,18,electronics,home_city,0,0,0
10703.258044287746,15,food,home_city,0,5,0
17227.289653598815,18,electronics,home_city,0,2,0
37186.571950823316,3,crypto,nearby_city,0,4,1
17033.94279819532,17,electronics,home_city,0,2,0
6982.591273707859,1,food,home_city,0,2,0
800.7819531579177,0,electronics,nearby_city,0,0,0
14948.97480719022,14,crypto,home_city,1,3,1
41685.60735188048,4,electronics,home_city,0,3,1
3919.9132360149424,19,food,home_city,1,4,0
14412.76493897852,10,grocery,unknown,0,2,0
5503.854058031965,9,food,home_city,0,1,0
6392.680939010268,1,grocery,foreign,0,4,0
43488.77585288426,2,electronics,home_city,0,3,1
8107.223709377106,22,unknown,home_city,1,0,0
6030.3364581557325,22,crypto,nearby_city,1,3,1
12547.01340245076,11,electronics,home_city,0,3,0
3181.6657241685434,19,travel,home_city,1,0,0
23665.993093808247,4,grocery,home_city,0,2,0
47656.77121053652,4,travel,foreign,1,2,1
941.3758037302158,5,food,home_city,0,3,0
4199.513003185593,8,electronics,home_city,1,4,0
19046.70346789318,1,unknown,home_city,1,1,1
6903.128799083205,20,travel,home_city,0,4,0
19717.492823061068,11,grocery,home_city,0,5,0
43221.57327642641,2,travel,home_city,0,4,1
274.6665177637964,19,grocery,home_city,0,3,0
7704.444885637157,21,travel,nearby_city,0,3,0
6106.006456287604,11,food,home_city,0,1,0
844.2001091350661,23,grocery,home_city,0,1,0
10156.768604468001,16,food,nearby_city,0,1,0
8120.323094526459,9,food,unknown,0,3,0
12727.673708056342,23,food,nearby_city,0,3,0
12461.607811662256,13,grocery,home_city,0,4,0
2502.8580543439343,22,grocery,nearby_city,0,3,0
19541.61436791979,16,travel,foreign,0,5,1
3819.935445884794,17,grocery,home_city,0,2,0
8960.953092817621,18,electronics,home_city,0,2,0
9813.539114331325,16,food,home_city,0,1,0
16279.94966456099,13,grocery,foreign,0,3,1
2074.6689622834706,8,food,home_city,1,5,0
8630.021156249783,7,food,home_city,0,2,0
12607.193187700457,1,food,home_city,1,4,0
4381.596870318705,12,electronics,nearby_city,0,0,0
12586.611185444848,6,electronics,home_city,1,4,0
18480.930267238087,8,electronics,nearby_city,0,0,0
19950.61081033623,21,travel,nearby_city,0,5,0
745.7764281344467,21,grocery,home_city,1,4,0
4788.205742069083,10,crypto,home_city,0,2,0
6275.111604254779,13,food,home_city,1,3,0
24763.296218688578,3,unknown,foreign,0,0,1
19095.621464108248,12,electronics,nearby_city,0,3,0
18378.579895133305,1,electronics,foreign,0,5,1
1035.1507699620377,22,unknown,home_city,1,3,1
22230.14690740362,4,grocery,home_city,0,2,0
12614.570650064692,10,grocery,home_city,0,5,0
1715.9580338243345,5,grocery,home_city,0,1,0
10897.209206622516,17,crypto,foreign,1,1,1
13106.376723883955,20,food,home_city,0,0,0
5552.37675270606,9,food,home_city,1,2,0
32908.35997862902,3,food,home_city,0,3,1
4926.631104001118,8,electronics,home_city,0,4,0
20251.124930306614,5,travel,home_city,0,4,1
5855.953666111396,1,electronics,home_city,0,5,0
7450.147188779702,16,travel,nearby_city,0,0,0
324.652945697067,4,grocery,home_city,0,0,0
44353.99124398011,5,grocery,nearby_city,0,0,0
431.5433777598982,11,food,home_city,0,2,0
6845.001029434129,22,electronics,nearby_city,0,4,0
15933.638590162695,20,food,home_city,0,5,0
1641.9111784684792,9,electronics,foreign,0,2,0
5718.045300793332,21,grocery,nearby_city,0,5,0
11747.406883852795,20,electronics,home_city,0,2,0
18769.347163355556,5,food,home_city,0,3,1
15968.147722364794,7,grocery,home_city,1,2,0
10208.178968937524,1,food,nearby_city,0,2,0
15031.582438817124,11,electronics,home_city,1,3,1
6283.235033397804,12,electronics,home_city,0,1,0
10338.343086009572,20,grocery,home_city,1,3,0
17151.023459491207,6,unknown,foreign,0,0,1
9390.874172549778,9,food,foreign,0,1,0
7258.4252520143655,12,grocery,home_city,0,4,0
10769.492186429448,16,food,home_city,0,5,0
14375.518785423701,20,travel,nearby_city,0,2,0
8926.910575420205,13,electronics,nearby_city,0,1,0
18783.651805331232,1,travel,home_city,0,4,0
5969.421898442607,21,grocery,home_city,1,3,0
9561.725762765496,10,travel,nearby_city,1,3,0
15162.860420894685,0,food,home_city,0,0,0
13813.509700865588,18,grocery,home_city,0,0,0
17286.456943101406,20,electronics,nearby_city,1,1,0
49865.98558860657,3,crypto,home_city,1,5,1
705.2760280785627,18,travel,foreign,0,2,0
14564.850432181456,20,food,home_city,0,3,0
17492.872059043442,10,grocery,foreign,0,1,0
4492.180460293932,7,electronics,home_city,1,1,0
3253.115940079129,10,grocery,nearby_city,0,5,0
10612.613844079022,3,grocery,home_city,0,1,0
8093.768165919552,16,food,home_city,0,0,0
10104.728813031285,6,unknown,home_city,1,5,1
16805.11936077006,7,food,nearby_city,0,3,0
35334.99530558237,2,grocery,home_city,0,0,0
10312.478845025613,21,food,home_city,0,0,0
14336.082241855238,1,unknown,home_city,1,5,1
19467.891572306784,22,food,home_city,0,5,0
4107.985553345709,14,food,nearby_city,0,1,0
289.9127260378102,23,crypto,unknown,0,4,1
1598.498528609548,21,travel,home_city,0,4,0
7579.464057121387,21,grocery,home_city,0,4,0
42462.87520533146,4,electronics,unknown,0,1,1
6651.689245293751,23,crypto,nearby_city,0,2,0
1144.3860309845788,0,electronics,nearby_city,1,3,0
26909.924040249927,3,grocery,home_city,0,1,0
14141.744565207431,14,electronics,home_city,0,1,0
10478.864579828245,19,food,home_city,0,0,0
2580.483836956985,18,crypto,home_city,0,4,0
1308.2304548485029,2,electronics,nearby_city,0,5,0
1676.3416851665793,19,food,home_city,0,1,0
1036.461751254376,10,unknown,home_city,0,2,0
487.0162023248153,16,electronics,foreign,0,3,0
3857.0011526915446,12,grocery,home_city,0,2,0
8346.727114598054,10,unknown,foreign,0,1,0
18722.940054716175,1,electronics,home_city,0,1,0
9195.487219388948,8,food,home_city,0,0,0
5876.076596913335,1,food,home_city,0,2,0
11282.5115450413,20,grocery,home_city,0,0,0
2327.498104882306,8,unknown,home_city,0,5,0
12229.167230999166,8,electronics,home_city,0,2,0
11411.795891177017,7,electronics,home_city,0,4,0
15860.661364773623,16,grocery,nearby_city,1,5,1
19735.08347117878,0,electronics,home_city,0,4,0
5092.3820871506,10,travel,home_city,0,2,0
10242.163370994836,7,travel,home_city,1,0,0
18186.421585748172,9,unknown,home_city,0,4,1
15725.278700014542,6,electronics,home_city,0,1,0
28471.064730233917,2,food,home_city,1,3,1
47101.942027928526,2,food,home_city,0,0,0
17819.774865221607,17,travel,home_city,0,5,0
19034.279629574718,4,food,home_city,0,5,1
19047.66394981939,11,electronics,unknown,0,2,0
16490.547335586507,11,electronics,home_city,0,5,0
14209.130075394953,18,grocery,home_city,0,3,0
32680.333437834564,5,food,foreign,0,3,1
9006.281916610631,1,crypto,foreign,0,1,0
14627.034249509143,11,grocery,foreign,0,5,0
7219.319789544914,18,grocery,home_city,1,0,0
10683.8395660317,4,grocery,nearby_city,0,3,0
17406.65833453889,11,travel,nearby_city,0,0,0
9497.305872548466,16,electronics,nearby_city,0,1,0
14286.359149960255,16,grocery,home_city,0,2,0
7918.895778537376,9,electronics,home_city,0,3,0
5248.3478535711265,22,food,unknown,0,3,0
7009.124134488017,16,food,home_city,0,3,0
15904.228671811952,14,food,home_city,1,5,1
12541.800888125621,11,electronics,home_city,0,0,0
18759.031621162252,15,electronics,home_city,0,3,0
13626.125093678997,23,grocery,home_city,0,0,0
11446.614471918409,18,grocery,home_city,0,5,0
12242.900578818106,7,electronics,unknown,1,4,1
18853.19164542145,20,electronics,home_city,0,4,0
15785.19850434745,16,food,home_city,1,0,0
578.4206235921126,22,grocery,nearby_city,0,5,0
1407.8429819384733,4,grocery,home_city,0,4,0
4341.52817434734,21,unknown,home_city,0,1,0
17356.82935358191,15,food,home_city,0,1,0
549.7590811052526,5,food,home_city,0,4,0
2029.8773740702982,7,travel,home_city,0,2,0
1208.5660386933791,17,electronics,nearby_city,0,0,0
2671.5536220447125,11,travel,foreign,1,4,1
1249.0474813940164,14,food,nearby_city,1,0,0
16915.74351939994,8,grocery,home_city,0,5,0
1275.0978747196118,12,electronics,home_city,1,4,0
5506.117408136744,14,electronics,home_city,0,1,0
2164.751236363542,9,electronics,home_city,0,5,0
5978.898522643923,15,electronics,home_city,0,2,0
1902.1334052583177,6,electronics,foreign,0,0,0
13393.26468978598,16,grocery,home_city,1,2,0
2753.2036452172456,22,grocery,home_city,0,1,0
17051.733924193868,20,grocery,home_city,0,3,0
16362.101909460156,21,grocery,home_city,0,3,0
371.86754086512747,6,electronics,nearby_city,0,0,0
17924.95447475078,13,food,foreign,0,5,1
675.9919031930045,14,grocery,home_city,0,1,0
4868.951120655377,20,unknown,home_city,0,0,0
744.5438417423017,6,travel,unknown,0,5,0
6783.285392082388,8,food,nearby_city,0,0,0
10325.943861694106,18,food,unknown,0,0,0
15953.232893401248,15,electronics,home_city,0,2,0
6825.832854349739,7,grocery,home_city,1,4,0
14139.251490995022,17,unknown,home_city,0,1,0
3831.3386966677085,22,grocery,home_city,0,2,0
15036.909289208115,17,unknown,nearby_city,0,5,1
4796.332457593827,19,food,home_city,0,4,0
2956.540643280982,6,electronics,home_city,0,0,0
15787.17171571028,2,electronics,home_city,1,3,1
16911.471865644107,17,food,nearby_city,0,2,0
1684.141032150862,9,grocery,home_city,1,1,0
14168.430738019111,6,electronics,home_city,1,1,0
13121.494547091866,16,food,nearby_city,1,4,0
17463.14704140431,13,food,home_city,0,2,0
4958.536454087453,23,grocery,home_city,1,0,0
26904.614064771245,2,electronics,home_city,0,4,1
7836.4914159457785,11,unknown,foreign,0,5,1
2715.1064188198425,12,food,nearby_city,0,1,0
5323.451657221762,1,food,nearby_city,0,5,0
32411.0500545541,2,crypto,unknown,0,2,1
33183.08492185027,4,electronics,unknown,0,3,1
13833.450041871958,10,electronics,nearby_city,1,5,0
16765.24694216089,7,travel,home_city,0,0,0
6527.494695219681,22,travel,nearby_city,0,1,0
17791.342583208094,22,grocery,home_city,0,2,0
3296.608891109159,11,grocery,unknown,1,3,1
3543.1750080481706,6,food,nearby_city,0,1,0
5408.764066116086,14,grocery,home_city,0,3,0
2478.6643039868486,23,unknown,home_city,0,1,0
4683.3525711892635,16,grocery,home_city,0,4,0
12469.294041919473,3,electronics,home_city,0,4,0
14971.22139544115,21,grocery,home_city,0,4,0
1053.4859714753416,12,food,home_city,0,2,0
18975.55451752691,17,unknown,home_city,0,4,1
14252.085741802546,0,food,nearby_city,1,2,0
235.25131686362448,15,unknown,home_city,0,0,0
15300.744353984259,12,grocery,home_city,0,4,0
10330.230223247088,9,grocery,home_city,0,2,0
15609.366889668883,11,travel,foreign,0,1,0
10497.68649692271,1,unknown,home_city,1,2,0
12856.394666943557,22,travel,home_city,0,5,0
41025.9295265917,2,travel,home_city,0,2,0
17013.93526930925,9,electronics,home_city,0,5,0
7679.718216230785,1,grocery,home_city,0,1,0
9971.250247730002,22,unknown,home_city,0,2,0
254.55617886397746,12,electronics,home_city,1,1,0
9892.63100596695,12,electronics,nearby_city,1,5,0
19731.099291277416,17,food,nearby_city,0,3,0
19687.241754388324,2,grocery,home_city,0,4,1
16314.393983720807,6,travel,nearby_city,0,5,0
8406.093317721396,13,grocery,home_city,0,0,0
6262.410520985722,19,travel,home_city,0,2,0
18762.733419702836,16,food,home_city,0,1,0
13575.184836766217,20,food,home_city,0,4,0
2468.5239594135073,11,electronics,home_city,0,2,0
1471.6647748795076,15,grocery,nearby_city,0,4,0
9722.642030728344,23,electronics,foreign,0,3,0
4479.7923143407215,11,electronics,home_city,0,2,0
5154.296592187444,14,food,home_city,0,1,0
17566.07435867418,9,grocery,home_city,0,3,0
1882.3638838945822,6,grocery,home_city,0,2,0
14335.745893054904,19,grocery,home_city,0,4,0
1544.6236206678616,4,food,unknown,0,3,1
247.0988387414312,0,grocery,home_city,0,1,0
10231.794717139823,16,unknown,nearby_city,1,2,0
1745.831358099486,2,food,home_city,0,4,0
8425.081569125785,12,travel,nearby_city,0,4,0
8943.472807176504,13,travel,foreign,0,5,0
6135.330494150089,23,grocery,nearby_city,0,3,0
14360.465349304617,17,travel,foreign,0,2,0
23063.777247111284,3,food,home_city,1,5,1
1920.6016159104286,17,unknown,home_city,0,4,0
39357.334595056556,4,unknown,nearby_city,1,3,1
3739.004082421961,15,grocery,home_city,0,0,0
4724.840519666821,0,electronics,foreign,0,4,0
12749.076772936794,20,food,home_city,0,3,0
19859.57496907985,13,food,home_city,0,0,0
15576.578032543759,14,grocery,home_city,0,3,0
4594.208681245501,8,grocery,foreign,0,4,0
3602.8926253185628,14,electronics,foreign,0,0,0
17338.03411832664,16,food,home_city,0,3,0
8939.260563637936,23,crypto,home_city,0,2,0
1738.2017043116825,3,travel,nearby_city,0,0,0
19679.736641553554,11,electronics,nearby_city,1,3,1
46209.234841932725,4,grocery,home_city,0,2,0
12385.445518920958,4,grocery,nearby_city,0,0,0
9213.467968341756,10,electronics,home_city,0,3,0
24665.151667412538,5,travel,home_city,0,4,1
141.32270024161602,6,electronics,home_city,0,0,0
5288.104605243759,23,food,nearby_city,0,0,0
10413.766441705351,13,unknown,nearby_city,0,2,0
14472.10036360556,23,unknown,nearby_city,0,5,0
3565.718178668387,10,grocery,nearby_city,0,5,0
10982.935358369916,12,grocery,home_city,1,3,0
14317.747709327057,1,electronics,nearby_city,1,4,0
8948.090392486703,6,food,home_city,1,2,0
638.9145600340158,19,crypto,nearby_city,0,0,0
663.2452867138909,3,grocery,home_city,0,5,0
2579.8063749987145,7,grocery,nearby_city,0,2,0
13084.27151459392,19,unknown,nearby_city,0,2,0
1149.123350056573,21,food,nearby_city,0,2,0
8978.791712472661,20,crypto,nearby_city,0,0,0
11124.191795679604,18,electronics,home_city,1,1,0
6029.3031332056225,12,electronics,nearby_city,0,2,0
9156.00514685565,13,grocery,home_city,0,1,0
3354.7205111507287,9,grocery,unknown,0,5,0
6152.064604413919,10,food,nearby_city,0,4,0
12460.01586571304,1,electronics,home_city,0,5,0
6105.821111636987,8,grocery,nearby_city,0,4,0
18004.887260336545,16,unknown,home_city,0,4,1
34393.092220921564,2,grocery,unknown,0,5,1
10041.011870572958,23,food,nearby_city,0,3,0
604.5594362235859,5,grocery,home_city,0,0,0
18575.88417413702,4,travel,home_city,0,1,0
44379.71577249924,4,grocery,home_city,0,3,1
5375.7536832614605,21,travel,nearby_city,0,1,0
8697.010122714217,14,grocery,nearby_city,0,0,0
19981.085012262534,22,electronics,home_city,0,2,0
4484.515129407893,16,food,nearby_city,0,5,0
2154.0113126920924,8,grocery,home_city,1,3,0
32571.4770861838,2,grocery,home_city,0,0,0
13372.01480938862,19,unknown,home_city,0,5,0
5416.1669904259215,16,unknown,home_city,0,3,0
18222.233408139382,9,grocery,home_city,0,4,0
345.2637707706774,2,grocery,home_city,0,3,0
12897.77661709522,17,grocery,home_city,0,2,0
6383.293709432338,17,grocery,foreign,0,2,0
12468.222608277565,16,crypto,home_city,0,1,0
4475.25293174264,23,food,home_city,0,3,0
26683.253092302242,2,electronics,home_city,0,4,1
1660.1706069686597,2,crypto,home_city,0,2,0
27064.897729715427,5,food,home_city,0,1,0
18653.728018510847,12,food,home_city,0,4,0
17178.315140442894,23,electronics,nearby_city,1,4,1
3494.9623799707224,14,electronics,nearby_city,0,4,0
8791.480575156793,8,food,home_city,0,0,0
27488.017984249906,3,grocery,home_city,0,2,0
13118.987194377358,13,grocery,home_city,0,0,0
49924.39612195594,4,grocery,home_city,0,0,0
8217.129153693782,1,grocery,nearby_city,0,2,0
7020.869820672855,10,food,nearby_city,0,3,0
530.7466708049734,8,food,nearby_city,0,5,0
1926.374368776399,23,electronics,home_city,0,1,0
36600.038238950205,2,grocery,foreign,1,5,1
10829.902482321297,8,food,home_city,1,5,0
1558.9650909040515,2,grocery,home_city,0,5,0
11808.477215431367,1,food,home_city,0,5,0
4332.019301575722,11,travel,nearby_city,1,2,0
2030.6625429180801,9,grocery,nearby_city,0,5,0
1378.3476595568052,8,travel,home_city,0,1,0
11894.651726193268,14,travel,home_city,0,3,0
16518.20285094172,7,grocery,nearby_city,0,2,0
980.8819412525546,4,grocery,foreign,0,5,1
18942.91590718637,10,crypto,home_city,1,4,1
5575.885238512553,1,grocery,nearby_city,0,2,0
8019.410892977067,23,travel,home_city,0,3,0
18636.431952673945,14,food,nearby_city,0,5,0
1836.364951611413,5,grocery,home_city,0,0,0
13270.033498631052,7,grocery,home_city,1,2,0
42309.39215917507,4,electronics,nearby_city,0,4,1
6207.9283523265285,15,electronics,foreign,0,2,0
1236.17732436808,17,food,home_city,0,0,0
22408.172765825326,5,unknown,home_city,0,2,1
365.41550794558344,4,travel,home_city,0,4,0
19458.594662963234,15,grocery,home_city,0,3,0
19662.987522334926,12,unknown,nearby_city,0,4,1
1751.76937188546,4,travel,home_city,0,3,0
10070.700715993607,12,unknown,nearby_city,0,4,0
11497.934605806227,16,electronics,home_city,0,1,0
2830.8202176757345,17,travel,unknown,0,2,0
18759.463066270182,7,food,home_city,0,2,0
7103.402437562358,12,electronics,home_city,1,0,0
8978.370203497674,18,crypto,home_city,1,1,0
36209.72970191175,2,grocery,nearby_city,0,0,0
12657.88292607739,23,grocery,home_city,0,2,0
597.1832374088041,7,unknown,home_city,0,0,0
14442.42972933091,1,grocery,foreign,0,3,0
10329.065060542544,7,unknown,foreign,0,1,0
12154.499237366594,12,food,nearby_city,0,4,0
12674.415169013015,12,grocery,home_city,1,3,0
10588.298114202018,0,electronics,home_city,0,5,0
1399.1975816907616,5,travel,nearby_city,0,4,0
14576.302586593798,23,food,home_city,0,0,0
17405.36750887201,18,unknown,home_city,0,2,0
3869.924320031315,15,unknown,home_city,0,3,0
8082.844592886771,7,electronics,unknown,1,1,0
18961.141713687695,0,grocery,home_city,0,4,0
7992.152430287962,15,unknown,nearby_city,0,5,0
2584.914530427861,8,food,home_city,0,3,0
10556.358014607373,12,grocery,nearby_city,1,2,0
2278.8703538337973,10,travel,nearby_city,0,1,0
4136.7794506845175,12,unknown,home_city,0,1,0
19966.543255762037,20,food,home_city,0,4,0
10873.116504083026,9,electronics,nearby_city,0,3,0
1990.0724136904216,3,food,home_city,0,3,0
594.7659066970259,5,food,nearby_city,0,1,0
14340.852267738537,6,unknown,nearby_city,0,0,0
36851.54027014744,4,crypto,home_city,1,1,1
5747.579066526828,10,food,home_city,0,2,0
13907.876921327072,12,travel,home_city,0,3,0
6185.688874544913,18,crypto,nearby_city,0,4,0
15208.855695174201,22,grocery,home_city,0,3,0
12432.982304382163,9,grocery,unknown,0,1,0
1640.4898844965367,9,unknown,unknown,0,2,0
10305.423712459327,10,grocery,home_city,0,0,0
6931.689286995244,20,grocery,home_city,0,3,0
6638.555591372656,6,grocery,home_city,0,1,0
12084.900417307419,17,electronics,unknown,0,5,0
21537.642627715846,3,grocery,home_city,0,1,0
13241.726222676925,1,electronics,home_city,0,1,0
16202.976592769151,13,crypto,nearby_city,0,2,0
13489.350629416558,12,food,home_city,0,1,0
9994.860980897914,11,food,home_city,0,1,0
19011.109573350004,6,grocery,home_city,0,1,0
6068.7759469814655,1,food,nearby_city,1,3,0
481.44096174705777,12,food,home_city,0,1,0
8696.588492122473,13,food,home_city,1,2,0
756.9375244165122,16,grocery,foreign,0,5,0
19083.341375275533,8,electronics,home_city,0,3,0
4277.369110386225,16,travel,nearby_city,0,5,0
15799.647776582702,7,food,home_city,0,1,0
15513.98445516986,1,food,home_city,0,0,0
4432.805103690377,23,food,home_city,0,5,0
12462.40795655533,12,electronics,home_city,0,2,0
10019.31667643091,2,travel,home_city,0,0,0
18430.763215598752,15,grocery,home_city,0,2,0
48995.61301638201,5,food,home_city,0,0,0
15099.03151358638,18,crypto,home_city,0,1,0
5142.2500367037555,6,travel,home_city,0,0,0
17912.023527320714,9,grocery,home_city,0,5,0
11521.189808847346,8,grocery,home_city,0,0,0
7080.4746979052115,1,food,nearby_city,0,2,0
16670.60555235346,14,unknown,home_city,0,1,0
1832.1025360461035,4,food,home_city,0,2,0
3391.8610273553454,21,food,nearby_city,0,1,0
1969.4687862705644,3,grocery,home_city,1,5,1
1203.360190506444,19,food,home_city,0,4,0
42987.43908552494,3,food,home_city,0,3,1
17587.055821170903,17,crypto,foreign,0,5,1
16260.023760392905,3,electronics,home_city,0,5,1
12312.295435801996,16,travel,nearby_city,0,3,0
4539.4180571266,11,electronics,nearby_city,0,2,0
10958.806432875832,21,food,home_city,0,5,0
13711.105085311312,16,travel,nearby_city,0,1,0
3885.5358233207376,9,grocery,home_city,0,0,0
10465.627075743516,21,electronics,home_city,0,5,0
9434.288913363367,0,travel,home_city,0,3,0
1513.6446859264906,21,food,nearby_city,0,5,0
16384.325571738525,23,grocery,home_city,0,2,0
6780.07977279255,17,electronics,home_city,0,2,0
11534.185731282403,17,food,nearby_city,0,2,0
10344.206275169376,13,unknown,nearby_city,0,1,0
10313.884040951802,14,grocery,unknown,0,5,0
2233.7256447489003,11,travel,home_city,0,2,0
959.4968424924834,3,grocery,home_city,0,4,0
